Lufthygienisches Überwachungssystem Niedersachsen;
Osnabrück;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
Datum;Uhrzeit;µg/m³;Status;µg/m³;Status;µg/m³;Status;µg/m³;Status;°C;Status;hPa;Status;Grad;Status;m/s;Status;%;Status;min;Status;W/m²;Status;
25.02.2019;03:00;18,748; ;45,172;;96,511;;2,314;E;1,89;;1025,9;;97,1;;0,93;;80,2;;0;;0,0;;
25.02.2019;04:00;18,789; ;49,335;;81,641;;2,138;E;1,94;;1025,8;;103,0;;0,36;;78,4;;0;;0,0;;
25.02.2019;05:00;18,798; ;46,660;;104,755;;1,960;E;1,60;;1025,8;;102,9;;0,95;;80,4;;0;;0,0;;
25.02.2019;06:00;18,864; ;48,333;;124,266;;1,849;E;1,29;;1025,9;;119,3;;0,74;;80,7;;0;;0,0;;
25.02.2019;07:00;18,977; ;42,974;;134,512;;2,071;E;0,42;;1025,9;;97,2;;1,03;;86,2;;0;;0,0;;
25.02.2019;08:00;19,256; ;49,347;;176,347;;2,295;E;0,34;;1025,9;;70,5;;0,27;;87,0;;0;;4,9;;
25.02.2019;09:00;19,613; ;52,732;;211,476;;3,453;E;1,79;;1026,4;;91,4;;1,08;;80,9;;0;;42,7;;
25.02.2019;10:00;20,015; ;57,318;;197,854;;5,099;;6,61;;1027,0;;62,5;;0,57;;60,3;;0;;186,0;;
25.02.2019;11:00;20,383; ;59,486;;184,022;;6,963;;11,14;;1027,2;;39,1;;0,42;;45,0;;0;;280,0;;
25.02.2019;12:00;20,629; ;58,335;;122,153;;17,033;;14,20;;1027,0;;5,7;;0,57;;32,6;;0;;345,0;;
25.02.2019;13:00;20,977; ;50,021;;79,283;;31,532;;16,43;;1026,3;;92,5;;0,76;;25,9;;0;;369,6;;
25.02.2019;14:00;21,321; ;27,719;;37,469;;55,550;;17,09;;1025,4;;137,0;;0,71;;25,1;;0;;363,4;;
25.02.2019;15:00;21,614; ;27,200;;32,414;;58,509;;17,83;;1025,1;;349,8;;0,52;;23,5;;0;;268,0;;
25.02.2019;16:00;21,925; ;41,119;;49,348;;48,052;;17,02;;1025,0;;323,4;;0,68;;24,3;;0;;115,1;;
25.02.2019;17:00;22,282; ;50,945;;57,552;;38,720;;15,98;;1025,0;;350,5;;1,30;;25,9;;0;;34,8;;
25.02.2019;18:00;22,674; ;47,133;;49,766;;36,822;;14,52;;1024,7;;357,6;;0,61;;30,9;;0;;7,5;;
25.02.2019;19:00;23,174; ;62,014;;64,850;;19,826;;13,00;;1024,8;;141,6;;0,59;;36,1;;0;;0,0;;
25.02.2019;20:00;23,541; ;62,557;;66,369;;17,529;;11,53;;1024,8;;200,2;;0,35;;39,5;;0;;0,0;;
25.02.2019;21:00;23,797; ;78,717;;146,883;;3,765;E;9,14;;1024,8;;139,1;;0,59;;49,8;;0;;0,0;;
25.02.2019;22:00;24,230; ;62,099;;96,941;;13,606;;8,05;;1024,5;;52,1;;0,32;;53,0;;0;;0,0;;
25.02.2019;23:00;24,713; ;;*;;*;;*;6,71;;1024,4;;146,5;;0,49;;61,5;;0;;0,0;;
26.02.2019;00:00;25,020; ;70,246;;178,767;;3,290;E;5,36;;1024,4;;130,5;;0,75;;66,9;;0;;0,0;;
26.02.2019;01:00;25,567; ;61,516;;167,058;;3,004;E;4,14;;1024,2;;97,4;;0,39;;74,3;;0;;0,0;;
26.02.2019;02:00;25,907; ;64,506;;108,565;;3,026;E;4,05;;1023,6;;161,9;;0,50;;70,8;;0;;0,0;;
26.02.2019;03:00;26,288; ;52,829;;131,527;;2,888;E;3,19;;1023,5;;134,5;;1,11;;78,1;;0;;0,0;;
26.02.2019;04:00;26,618; ;49,470;;134,558;;2,506;E;2,46;;1023,1;;63,4;;0,66;;81,1;;0;;0,0;;
26.02.2019;05:00;26,927; ;45,963;;124,387;;2,207;E;1,61;;1023,0;;111,5;;0,40;;85,8;;0;;0,0;;
26.02.2019;06:00;27,243; ;47,567;;124,528;;1,856;E;1,45;;1023,0;;110,2;;0,40;;85,8;;0;;0,0;;
26.02.2019;07:00;27,513; ;54,040;;219,251;;1,966;E;1,07;;1022,9;;115,8;;0,60;;86,5;;0;;0,0;;
26.02.2019;08:00;27,699; ;52,246;;252,277;;2,162;E;0,62;;1023,0;;102,4;;0,71;;88,4;;0;;7,8;;
26.02.2019;09:00;27,896; ;52,707;;267,034;;2,885;E;2,09;;1023,2;;98,7;;1,08;;83,5;;0;;63,1;;
26.02.2019;10:00;28,085; ;53,772;;261,891;;3,401;E;7,04;;1023,2;;46,2;;0,29;;65,0;;0;;245,0;;
26.02.2019;11:00;28,455; ;56,435;;201,757;;7,797;;11,66;;1023,4;;21,0;;0,51;;46,7;;0;;373,0;;
26.02.2019;12:00;28,798; ;40,790;;58,402;;35,422;;15,10;;1023,3;;320,8;;0,68;;29,6;;0;;450,3;;
26.02.2019;13:00;29,107; ;40,569;;60,275;;37,344;;16,55;;1023,0;;321,2;;1,00;;27,7;;0;;491,8;;
26.02.2019;14:00;29,315; ;31,282;;40,619;;53,536;;17,26;;1022,6;;2,3;;0,73;;20,3;;0;;476,6;;
26.02.2019;15:00;29,273; ;27,524;;33,171;;63,986;;18,41;;1022,0;;318,3;;0,49;;13,6;;0;;376,9;;
26.02.2019;16:00;29,210; ;32,829;;37,691;;61,206;;17,71;;1021,5;;351,3;;0,35;;13,3;;0;;145,4;;
26.02.2019;17:00;29,216; ;42,064;;46,669;;52,106;;16,66;;1021,2;;337,6;;0,69;;14,9;;0;;45,8;;
26.02.2019;18:00;29,086; ;35,552;;37,068;;54,257;;15,48;;1020,9;;311,3;;1,09;;18,0;;0;;11,8;;
26.02.2019;19:00;28,781; ;59,264;;74,327;;32,934;;13,35;;1020,9;;53,2;;0,52;;21,4;;0;;0,0;;
26.02.2019;20:00;28,609; ;68,583;;76,308;;17,842;;11,97;;1020,9;;125,8;;0,54;;28,5;;0;;0,0;;
26.02.2019;21:00;28,354; ;63,256;;67,034;;19,279;;9,77;;1020,8;;106,5;;0,36;;33,1;;0;;0,0;;
26.02.2019;22:00;28,218; ;60,987;;149,320;;22,137;;7,85;;1020,7;;117,7;;0,54;;43,9;;0;;0,0;;
26.02.2019;23:00;27,954; ;81,041;;210,890;;2,928;E;5,55;;1020,3;;91,8;;0,21;;54,5;;0;;0,0;;
27.02.2019;00:00;27,865; ;;*;;*;;*;4,84;;1020,2;;104,1;;0,72;;57,9;;0;;0,0;;
27.02.2019;01:00;27,761; ;66,096;;186,311;;2,666;E;3,38;;1019,9;;97,0;;0,65;;67,1;;0;;0,0;;
27.02.2019;02:00;27,758; ;64,324;;169,352;;2,436;E;2,86;;1019,6;;112,0;;0,72;;69,4;;0;;0,0;;
27.02.2019;03:00;27,681; ;61,878;;121,290;;2,209;E;2,77;;1019,0;;125,9;;0,50;;67,5;;0;;0,0;;
27.02.2019;04:00;27,621; ;50,898;;135,776;;2,090;E;1,59;;1018,1;;97,3;;0,93;;76,1;;0;;0,0;;
27.02.2019;05:00;27,558; ;51,894;;133,169;;2,035;E;0,99;;1017,3;;102,7;;0,78;;77,6;;0;;0,0;;
27.02.2019;06:00;27,480; ;45,328;;123,734;;2,081;E;0,40;;1017,0;;93,5;;1,26;;81,9;;0;;0,0;;
27.02.2019;07:00;27,463; ;50,587;;147,722;;2,439;E;0,48;;1016,6;;90,1;;1,31;;81,1;;0;;0,0;;
27.02.2019;08:00;27,487; ;58,117;;198,849;;2,809;E;0,59;;1016,6;;87,5;;0,91;;80,3;;0;;9,7;;
27.02.2019;09:00;27,474; ;62,582;;227,947;;3,694;E;2,78;;1016,4;;87,3;;1,14;;71,3;;0;;66,4;;
27.02.2019;10:00;27,577; ;56,299;;186,962;;5,757;;7,68;;1016,0;;88,2;;0,77;;54,9;;0;;261,0;;
27.02.2019;11:00;27,391; ;50,260;;140,391;;8,166;;12,95;;1015,6;;66,0;;0,54;;41,6;;0;;379,4;;
27.02.2019;12:00;27,165; ;47,888;;102,385;;19,591;;16,94;;1015,1;;339,2;;0,37;;33,5;;0;;462,4;;
27.02.2019;13:00;26,543; ;26,154;;32,726;;56,635;;19,06;;1014,3;;272,1;;0,93;;25,3;;0;;500,4;;
27.02.2019;14:00;26,307; ;29,173;;36,837;;53,011;;19,69;;1013,2;;271,2;;0,72;;28,0;;0;;484,7;;
27.02.2019;15:00;26,380; ;31,322;;39,026;;51,952;;19,44;;1012,3;;276,0;;1,00;;29,4;;0;;395,8;;
27.02.2019;16:00;26,315; ;21,780;;24,633;;64,758;;18,62;;1011,5;;274,3;;0,86;;30,4;;0;;150,0;;
27.02.2019;17:00;26,199; ;28,744;;31,208;;57,770;;17,34;;1010,7;;280,9;;0,90;;33,5;;0;;44,9;;
27.02.2019;18:00;26,307; ;41,999;;44,216;;42,079;;16,39;;1009,7;;209,5;;1,04;;36,8;;0;;11,3;;
27.02.2019;19:00;26,590; ;46,762;;47,582;;35,645;;14,62;;1008,8;;197,5;;1,21;;41,4;;0;;0,0;;
27.02.2019;20:00;26,551; ;44,919;;45,660;;34,516;;13,49;;1008,0;;202,4;;1,13;;43,2;;0;;0,0;;
27.02.2019;21:00;26,462; ;40,255;;41,104;;34,914;;12,42;;1007,6;;228,0;;1,05;;46,0;;0;;0,0;;
27.02.2019;22:00;26,249; ;42,523;;43,514;;28,736;;11,14;;1007,2;;232,4;;0,75;;50,7;;0;;0,0;;
27.02.2019;23:00;26,051; ;48,069;;49,105;;26,256;;11,11;;1006,4;;249,2;;0,95;;52,3;;0;;0,0;;
28.02.2019;00:00;26,116; ;40,473;;41,272;;30,837;;10,72;;1006,1;;261,3;;1,11;;56,9;;0;;0,0;;
28.02.2019;01:00;26,862; ;;*;;*;;*;9,62;;1005,7;;251,9;;0,99;;64,9;;0;;0,0;;
28.02.2019;02:00;28,215; ;29,162;;29,942;;42,166;;8,60;;1005,2;;259,5;;0,91;;68,4;;0;;0,0;;
28.02.2019;03:00;29,519; ;36,091;;37,006;;36,286;;7,90;;1004,6;;249,3;;0,93;;71,9;;0;;0,0;;
28.02.2019;04:00;31,043; ;33,734;;34,763;;31,351;;7,07;;1004,2;;247,4;;0,86;;76,6;;0;;0,0;;
28.02.2019;05:00;32,845; ;32,310;;33,431;;29,338;;6,50;;1003,4;;242,6;;1,00;;79,8;;0;;0,0;;
28.02.2019;06:00;34,628; ;33,108;;34,424;;25,878;;6,16;;1002,9;;237,6;;1,14;;81,8;;0;;0,0;;
28.02.2019;07:00;36,404; ;39,311;;42,959;;17,497;;5,45;;1002,9;;267,1;;0,87;;86,1;;0;;0,0;;
28.02.2019;08:00;38,099; ;52,116;;71,068;;4,899;;4,50;;1003,2;;265,7;;0,71;;91,5;;0;;10,7;;
28.02.2019;09:00;39,571; ;48,278;;73,522;;9,949;;5,57;;1003,1;;249,4;;0,89;;89,6;;0;;78,4;;
28.02.2019;10:00;40,902; ;41,880;;63,922;;16,467;;7,73;;1003,0;;267,8;;1,00;;81,2;;0;;189,3;;
28.02.2019;11:00;42,624; ;39,196;;62,650;;19,355;;8,73;;1002,9;;271,5;;1,22;;77,0;;0;;277,9;;
28.02.2019;12:00;44,457; ;35,816;;53,404;;27,191;;10,73;;1002,9;;287,8;;1,20;;68,1;;0;;329,6;;
28.02.2019;13:00;46,836; ;31,442;;40,218;;36,919;;11,09;;1002,7;;273,5;;1,01;;65,7;;0;;246,4;;
28.02.2019;14:00;49,186; ;27,680;;34,461;;45,369;;12,17;;1002,4;;273,4;;1,36;;61,9;;0;;284,9;;
28.02.2019;15:00;51,883; ;29,564;;35,500;;40,779;;11,71;;1002,1;;288,9;;1,30;;66,4;;0;;207,8;;
28.02.2019;16:00;54,385; ;28,803;;34,537;;50,303;;13,74;;1001,8;;276,1;;1,28;;59,2;;0;;270,1;;
28.02.2019;17:00;57,048; ;37,240;;41,283;;41,806;;13,09;;1001,5;;267,9;;1,49;;64,1;;0;;110,0;;
28.02.2019;18:00;59,900; ;45,716;;48,111;;29,235;;11,92;;1001,4;;268,0;;1,18;;71,3;;0;;12,2;;
28.02.2019;19:00;61,662; ;28,080;;29,010;;51,603;;11,10;;1001,6;;273,6;;2,25;;75,3;;0;;0,1;;
28.02.2019;20:00;62,435; ;13,775;;14,301;;64,307;;10,06;;1001,7;;277,4;;1,46;;80,2;;0;;0,0;;
28.02.2019;21:00;63,049; ;16,407;;17,029;;58,479;;9,78;;1001,4;;254,2;;0,77;;83,0;;6;;0,0;;
28.02.2019;22:00;64,018; ;16,493;;17,180;;47,662;;9,13;;1001,0;;244,9;;0,99;;92,8;;16;;0,0;;
28.02.2019;23:00;64,460; ;14,148;;14,752;;52,336;;8,97;;1000,9;;242,0;;0,88;;92,9;;1;;0,0;;
01.03.2019;00:00;64,304; ;14,275;;14,861;;49,663;;8,97;;1000,5;;241,1;;0,78;;92,4;;13;;0,0;;
01.03.2019;01:00;63,057; ;11,347;;11,834;;53,815;;8,94;;1000,0;;244,6;;0,90;;92,1;;9;;0,0;;
01.03.2019;02:00;61,091; ;;*;;*;;*;8,77;;999,3;;240,8;;0,90;;93,9;;5;;0,0;;
01.03.2019;03:00;59,274; ;9,671;;10,036;;54,131;;8,67;;998,7;;243,1;;0,88;;94,0;;0;;0,1;;
01.03.2019;04:00;57,359; ;9,638;;9,983;;51,350;;8,71;;998,5;;241,6;;0,75;;93,9;;8;;0,2;;
01.03.2019;05:00;55,233; ;11,809;;12,157;;47,857;;8,58;;998,2;;258,3;;0,81;;94,4;;14;;0,0;;
01.03.2019;06:00;53,139; ;11,232;;11,581;;41,654;;8,29;;998,1;;263,7;;1,26;;98,4;;49;;0,3;;
01.03.2019;07:00;50,980; ;15,316;;15,750;;33,494;;8,05;;998,2;;260,2;;0,52;;100,0;;1;;0,3;;
01.03.2019;08:00;49,022; ;28,356;;31,245;;20,968;;7,97;;998,5;;292,9;;0,61;;100,0;;8;;5,1;;
01.03.2019;09:00;47,439; ;33,008;;36,372;;18,978;;8,02;;999,0;;305,8;;1,00;;100,0;;21;;11,0;;
01.03.2019;10:00;46,073; ;19,670;;22,837;;37,746;;8,02;;999,7;;338,8;;2,42;;99,5;;0;;71,3;;
01.03.2019;11:00;44,880; ;17,981;;23,144;;36,405;;7,79;;1000,2;;354,7;;2,68;;95,0;;0;;129,4;;
01.03.2019;12:00;43,279; ;18,937;;22,122;;32,103;;5,60;;1001,3;;349,8;;2,44;;99,6;;0;;36,9;;
01.03.2019;13:00;40,992; ;13,461;;15,844;;45,960;;5,29;;1002,1;;334,3;;3,09;;98,0;;0;;62,4;;
01.03.2019;14:00;38,792; ;11,331;;12,811;;63,277;;4,85;;1002,7;;333,0;;3,43;;94,8;;0;;48,7;;
01.03.2019;15:00;35,915; ;11,908;;13,231;;67,231;;4,79;;1002,9;;324,6;;3,02;;91,4;;0;;51,4;;
01.03.2019;16:00;33,184; ;11,897;;13,097;;67,776;;4,77;;1003,2;;331,7;;2,90;;88,2;;0;;35,3;;
01.03.2019;17:00;30,152; ;13,018;;14,172;;66,146;;4,87;;1003,5;;318,0;;1,94;;83,5;;0;;33,0;;
01.03.2019;18:00;26,794; ;13,505;;14,585;;67,013;;4,99;;1004,1;;315,2;;2,52;;78,7;;0;;11,2;;
01.03.2019;19:00;24,371; ;16,705;;17,372;;60,335;;4,83;;1004,5;;302,8;;1,46;;79,1;;0;;1,0;;
01.03.2019;20:00;23,012; ;14,467;;15,029;;61,413;;4,75;;1005,0;;299,5;;1,34;;79,5;;0;;0,4;;
01.03.2019;21:00;21,749; ;12,414;;12,721;;61,715;;4,44;;1005,1;;269,1;;0,94;;79,7;;0;;0,1;;
01.03.2019;22:00;20,003; ;10,944;;11,229;;60,272;;4,29;;1005,4;;264,3;;0,84;;81,5;;0;;0,2;;
01.03.2019;23:00;18,725; ;12,447;;12,728;;57,976;;4,22;;1005,5;;271,6;;0,79;;81,1;;0;;0,2;;
02.03.2019;00:00;17,693; ;7,002;;7,172;;66,897;;4,22;;1005,6;;273,3;;1,16;;78,1;;0;;0,3;;
02.03.2019;01:00;17,003; ;6,036;;6,241;;70,841;;4,07;;1005,7;;289,5;;1,20;;77,8;;0;;0,1;;
02.03.2019;02:00;16,426; ;5,964;;6,090;;72,271;;3,88;;1005,4;;264,4;;0,79;;78,8;;0;;0,0;;
02.03.2019;03:00;15,830; ;;*;;*;;*;3,81;;1005,0;;251,4;;0,60;;84,0;;0;;0,0;;
02.03.2019;04:00;15,191; ;12,181;;12,489;;60,069;;3,81;;1004,4;;250,9;;0,75;;86,7;;0;;0,0;;
02.03.2019;05:00;14,503; ;9,914;;10,125;;60,015;;3,73;;1004,1;;243,2;;0,71;;86,3;;0;;0,0;;
02.03.2019;06:00;13,854; ;10,867;;11,153;;55,560;;3,70;;1003,8;;233,0;;0,65;;87,1;;0;;0,0;;
02.03.2019;07:00;13,496; ;11,772;;12,094;;52,068;;3,74;;1003,5;;236,7;;0,91;;87,6;;0;;0,1;;
02.03.2019;08:00;13,222; ;11,583;;12,033;;49,268;;3,70;;1003,5;;232,0;;0,78;;92,0;;0;;5,7;;
02.03.2019;09:00;12,571; ;11,670;;12,342;;53,265;;3,94;;1003,3;;217,3;;0,79;;91,9;;0;;34,3;;
02.03.2019;10:00;11,830; ;10,665;;12,249;;54,290;;5,07;;1003,2;;221,8;;1,38;;87,9;;0;;151,7;;
02.03.2019;11:00;10,914; ;12,477;;14,542;;51,117;;6,36;;1003,1;;231,7;;1,07;;83,1;;0;;164,3;;
02.03.2019;12:00;11,085; ;16,968;;19,432;;42,336;;6,86;;1003,0;;243,0;;0,87;;81,9;;0;;104,3;;
02.03.2019;13:00;12,590; ;21,442;;24,887;;38,404;;6,83;;1002,4;;225,1;;1,04;;83,1;;0;;87,9;;
02.03.2019;14:00;13,379; ;16,732;;18,685;;50,877;;7,25;;1001,6;;206,6;;1,27;;79,4;;0;;86,5;;
02.03.2019;15:00;14,423; ;17,910;;20,797;;49,908;;7,71;;1000,9;;201,5;;1,61;;77,5;;0;;137,8;;
02.03.2019;16:00;15,617; ;16,508;;20,747;;52,407;;9,10;;1000,2;;201,4;;2,12;;72,7;;0;;207,0;;
02.03.2019;17:00;16,744; ;19,966;;22,933;;48,275;;9,07;;999,6;;185,1;;1,85;;74,0;;0;;92,6;;
02.03.2019;18:00;17,699; ;17,713;;18,762;;54,269;;9,13;;999,1;;198,0;;1,68;;72,6;;0;;24,3;;
02.03.2019;19:00;18,466; ;15,568;;15,996;;56,922;;9,27;;999,1;;215,8;;1,50;;72,6;;0;;0,3;;
02.03.2019;20:00;19,341; ;16,226;;16,875;;48,527;;8,55;;999,0;;220,3;;1,70;;87,3;;36;;0,0;;
02.03.2019;21:00;19,974; ;12,108;;12,584;;47,207;;7,97;;998,6;;224,1;;1,93;;97,9;;28;;0,0;;
02.03.2019;22:00;20,408; ;15,139;;15,680;;36,380;;8,04;;998,1;;235,5;;1,60;;99,6;;38;;0,3;;
02.03.2019;23:00;20,876; ;11,178;;11,597;;39,766;;8,47;;997,8;;254,2;;1,29;;99,8;;17;;0,3;;
03.03.2019;00:00;21,151; ;8,956;;9,241;;49,729;;8,76;;997,5;;250,4;;1,69;;95,8;;0;;0,0;;
03.03.2019;01:00;21,390; ;6,898;;7,110;;61,876;;8,74;;997,3;;247,4;;1,84;;88,9;;0;;0,0;;
03.03.2019;02:00;21,681; ;5,930;;6,110;;70,457;;8,69;;997,0;;246,9;;1,56;;85,4;;0;;0,0;;
03.03.2019;03:00;22,005; ;7,637;;7,850;;64,905;;8,85;;996,2;;236,2;;1,97;;85,6;;0;;0,0;;
03.03.2019;04:00;22,270; ;;*;;*;;*;9,09;;995,4;;232,3;;2,23;;83,9;;0;;0,0;;
03.03.2019;05:00;22,472; ;7,807;;8,011;;61,835;;9,10;;994,7;;238,7;;2,12;;81,8;;0;;0,2;;
03.03.2019;06:00;22,643; ;8,190;;8,411;;62,381;;9,31;;994,0;;239,1;;2,27;;81,0;;11;;0,1;;
03.03.2019;07:00;22,635; ;8,535;;8,796;;58,883;;8,49;;993,6;;234,3;;2,53;;92,3;;47;;0,0;;
03.03.2019;08:00;22,483; ;8,440;;8,730;;56,004;;8,17;;993,5;;235,8;;2,09;;96,6;;53;;2,7;;
03.03.2019;09:00;22,475; ;9,180;;9,582;;54,431;;8,16;;993,5;;239,6;;2,08;;98,7;;60;;16,4;;
03.03.2019;10:00;22,266; ;10,005;;10,549;;53,998;;8,44;;993,8;;242,8;;1,89;;99,0;;60;;34,4;;
03.03.2019;11:00;21,858; ;10,872;;11,643;;53,018;;8,78;;993,8;;235,4;;1,98;;99,0;;60;;46,4;;
03.03.2019;12:00;20,741; ;10,962;;11,738;;52,480;;8,98;;993,5;;237,8;;2,07;;99,4;;60;;47,4;;
03.03.2019;13:00;19,015; ;10,781;;11,635;;53,824;;9,41;;993,2;;240,9;;2,20;;99,0;;51;;56,3;;
03.03.2019;14:00;17,834; ;9,906;;10,913;;54,461;;9,92;;992,6;;239,2;;2,00;;98,3;;60;;86,5;;
03.03.2019;15:00;16,680; ;10,578;;11,550;;55,188;;10,20;;992,0;;238,3;;2,15;;97,4;;60;;71,9;;
03.03.2019;16:00;15,683; ;11,799;;12,694;;52,249;;10,22;;991,4;;234,5;;2,26;;97,4;;60;;48,9;;
03.03.2019;17:00;14,732; ;11,248;;11,799;;51,128;;9,96;;990,8;;234,8;;2,17;;98,3;;60;;16,7;;
03.03.2019;18:00;14,069; ;9,374;;9,720;;54,290;;9,89;;990,0;;230,3;;2,25;;97,8;;27;;3,6;;
03.03.2019;19:00;13,518; ;9,725;;10,040;;55,938;;10,11;;989,4;;229,1;;2,44;;93,8;;20;;0,4;;
03.03.2019;20:00;12,767; ;9,533;;9,832;;57,178;;10,41;;988,9;;226,5;;2,48;;88,7;;22;;0,1;;
03.03.2019;21:00;12,239; ;9,254;;9,501;;57,569;;10,76;;988,1;;219,4;;2,76;;83,8;;0;;0,3;;
03.03.2019;22:00;11,875; ;10,564;;10,815;;54,100;;10,69;;987,0;;215,5;;2,65;;82,9;;10;;0,9;;
03.03.2019;23:00;11,462; ;8,411;;8,651;;55,820;;10,47;;986,2;;218,4;;2,81;;85,7;;13;;0,0;;
04.03.2019;00:00;11,219; ;7,765;;7,988;;56,800;;10,66;;985,3;;217,2;;2,71;;84,2;;3;;0,0;;
04.03.2019;01:00;11,002; ;7,895;;8,091;;56,845;;10,79;;984,0;;214,6;;2,64;;83,2;;0;;0,1;;
04.03.2019;02:00;10,741; ;7,105;;7,279;;58,808;;11,11;;983,4;;214,9;;3,11;;81,5;;13;;0,0;;
04.03.2019;03:00;10,396; ;6,103;;6,251;;62,453;;11,39;;982,0;;216,7;;2,89;;78,5;;0;;0,0;;
04.03.2019;04:00;10,073; ;4,871;;5,002;;65,704;;11,56;;980,6;;214,8;;3,21;;76,3;;0;;0,0;;
04.03.2019;05:00;9,800; ;;*;;*;;*;11,66;;979,0;;217,9;;3,37;;74,0;;0;;0,0;;
04.03.2019;06:00;9,476; ;6,234;;6,384;;65,783;;11,51;;977,4;;211,2;;2,99;;73,2;;0;;0,0;;
04.03.2019;07:00;9,070; ;6,061;;6,201;;71,048;;11,99;;975,6;;221,7;;3,08;;68,0;;0;;0,0;;
04.03.2019;08:00;8,622; ;8,481;;8,707;;74,450;;11,97;;974,5;;235,5;;2,80;;66,9;;17;;1,9;;
04.03.2019;09:00;8,045; ;7,600;;8,045;;91,424;;9,16;;974,9;;232,7;;3,29;;75,3;;29;;19,2;;
04.03.2019;10:00;7,526; ;8,043;;8,744;;93,178;;8,21;;975,7;;256,8;;2,85;;77,6;;18;;85,6;;
04.03.2019;11:00;7,052; ;7,721;;9,006;;89,046;;9,16;;975,5;;241,6;;2,49;;75,3;;6;;272,9;;
04.03.2019;12:00;6,798; ;7,422;;8,234;;89,098;;9,62;;975,2;;237,1;;3,44;;69,9;;28;;186,7;;
04.03.2019;13:00;6,448; ;8,105;;8,701;;80,186;;6,31;;976,5;;269,8;;2,73;;93,2;;47;;111,9;;
04.03.2019;14:00;6,139; ;9,214;;10,460;;70,364;;6,17;;977,3;;275,1;;2,25;;92,3;;0;;177,7;;
04.03.2019;15:00;5,934; ;10,590;;11,792;;67,222;;7,06;;978,2;;266,8;;2,38;;82,2;;0;;169,1;;
04.03.2019;16:00;5,664; ;10,786;;11,674;;65,459;;7,26;;979,4;;269,1;;2,54;;76,4;;1;;75,9;;
04.03.2019;17:00;5,557; ;10,469;;11,408;;65,451;;7,53;;980,6;;272,6;;2,63;;71,2;;0;;57,5;;
04.03.2019;18:00;5,347; ;10,782;;11,267;;64,575;;7,38;;981,9;;268,1;;2,22;;69,7;;0;;23,0;;
04.03.2019;19:00;5,170; ;11,955;;12,245;;63,263;;7,11;;983,1;;269,4;;2,37;;68,5;;0;;0,4;;
04.03.2019;20:00;5,130; ;14,622;;14,905;;58,335;;6,33;;984,3;;262,6;;2,38;;72,9;;0;;0,0;;
04.03.2019;21:00;5,143; ;15,238;;15,579;;56,550;;5,89;;984,9;;259,6;;2,10;;75,4;;0;;0,0;;
04.03.2019;22:00;5,157; ;13,574;;13,837;;57,502;;5,88;;985,4;;253,3;;1,93;;74,3;;0;;0,0;;
04.03.2019;23:00;5,187; ;14,556;;14,762;;55,278;;6,07;;985,8;;245,0;;2,12;;72,7;;0;;0,0;;
05.03.2019;00:00;5,227; ;11,743;;11,965;;58,876;;6,04;;986,0;;251,7;;2,03;;79,2;;21;;0,0;;
05.03.2019;01:00;5,280; ;9,251;;9,403;;64,331;;5,07;;986,3;;253,2;;1,99;;92,2;;28;;0,0;;
05.03.2019;02:00;5,434; ;9,866;;10,039;;61,073;;4,88;;986,4;;257,9;;1,79;;96,8;;24;;0,2;;
