Lufthygienisches ‹berwachungssystem Niedersachsen;
Hannover;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
Datum;Uhrzeit;µg/m≥;Status;µg/m≥;Status;µg/m≥;Status;µg/m≥;Status;∞C;Status;hPa;Status;Grad;Status;m/s;Status;%;Status;min;Status;W/m≤;Status;
20.02.2019;08:00;13,223; ;18,260;;19,076;;45,756;;5,76;;1009,1;;230,9;;0,73;;79,7;;0;;3,2;;
20.02.2019;09:00;12,763; ;21,590;;23,260;;40,351;;5,90;;1009,6;;231,8;;0,94;;79,6;;0;;37,3;;
20.02.2019;10:00;12,700; ;19,934;;22,459;;42,949;;6,55;;1010,4;;233,2;;1,16;;77,7;;0;;83,5;;
20.02.2019;11:00;12,596; ;18,516;;21,827;;48,461;;7,66;;1011,0;;229,5;;1,10;;73,4;;0;;168,2;;
20.02.2019;12:00;12,549; ;18,204;;22,065;;51,502;;8,91;;1011,4;;233,4;;1,13;;68,8;;0;;218,5;;
20.02.2019;13:00;12,504; ;17,878;;21,076;;60,474;;9,40;;1011,6;;244,0;;1,52;;63,1;;0;;211,2;;
20.02.2019;14:00;12,464; ;17,735;;20,690;;67,670;;9,76;;1011,5;;240,6;;1,70;;56,2;;0;;199,5;;
20.02.2019;15:00;12,461; ;17,287;;19,588;;69,248;;10,12;;1011,4;;240,5;;1,32;;53,9;;0;;142,1;;
20.02.2019;16:00;12,517; ;16,259;;17,791;;68,066;;10,02;;1011,4;;236,0;;1,12;;55,1;;0;;92,5;;
20.02.2019;17:00;12,594; ;19,171;;20,315;;61,557;;9,57;;1011,5;;254,5;;0,80;;59,0;;0;;39,9;;
20.02.2019;18:00;12,710; ;22,106;;22,914;;55,014;;9,17;;1011,8;;238,7;;0,82;;62,8;;0;;7,3;;
20.02.2019;19:00;12,936; ;25,439;;26,037;;47,355;;8,63;;1012,2;;235,9;;0,57;;66,9;;0;;0,0;;
20.02.2019;20:00;13,650; ;36,232;;37,448;;33,693;;8,09;;1012,5;;200,9;;0,36;;70,2;;0;;0,0;;
20.02.2019;21:00;14,235; ;38,772;;39,948;;28,032;;8,13;;1012,7;;200,8;;0,39;;70,3;;0;;0,0;;
20.02.2019;22:00;15,104; ;31,871;;32,808;;29,988;;7,91;;1012,6;;202,1;;0,41;;71,1;;0;;0,0;;
20.02.2019;23:00;16,042; ;32,324;;33,442;;29,122;;7,55;;1012,5;;189,9;;0,51;;72,1;;0;;0,0;;
21.02.2019;00:00;16,880; ;27,912;;28,747;;32,556;;7,09;;1012,7;;190,4;;0,65;;72,7;;0;;0,0;;
21.02.2019;01:00;17,763; ;41,144;;43,203;;19,575;;7,05;;1012,9;;186,4;;1,12;;73,3;;0;;0,0;;
21.02.2019;02:00;18,632; ;36,448;;40,028;;20,994;;7,17;;1012,9;;189,9;;0,70;;73,6;;0;;0,0;;
21.02.2019;03:00;19,416; ;20,334;;21,013;;35,544;;7,19;;1012,9;;216,9;;0,55;;74,3;;0;;0,0;;
21.02.2019;04:00;20,050; ;20,597;;21,357;;36,665;;7,60;;1012,9;;219,9;;0,82;;72,4;;0;;0,0;;
21.02.2019;05:00;20,480; ;;*;;*;;*;7,71;;1013,0;;232,8;;0,82;;70,9;;0;;0,0;;
21.02.2019;06:00;20,789; ;17,477;;18,094;;44,532;;7,70;;1012,7;;232,7;;0,83;;74,5;;0;;0,0;;
21.02.2019;07:00;20,970; ;17,215;;17,812;;50,304;;7,78;;1012,6;;233,6;;1,12;;75,6;;0;;0,0;;
21.02.2019;08:00;20,992; ;20,162;;21,021;;50,131;;7,66;;1012,9;;244,8;;1,00;;76,4;;0;;2,6;;
21.02.2019;09:00;20,889; ;18,724;;20,055;;52,291;;7,90;;1013,3;;235,8;;1,06;;75,5;;0;;35,0;;
21.02.2019;10:00;20,796; ;20,426;;22,882;;48,694;;8,52;;1013,7;;233,1;;1,04;;73,6;;0;;73,4;;
21.02.2019;11:00;20,679; ;19,573;;22,998;;56,122;;9,46;;1014,0;;256,2;;1,33;;70,3;;0;;144,3;;
21.02.2019;12:00;20,707; ;18,725;;22,987;;57,347;;10,87;;1013,9;;254,9;;1,43;;66,5;;0;;231,6;;
21.02.2019;13:00;20,858; ;17,369;;21,133;;59,266;;10,34;;1013,5;;254,8;;1,67;;71,6;;5;;128,0;;
21.02.2019;14:00;21,184; ;17,711;;20,657;;60,245;;11,19;;1013,4;;253,5;;1,48;;67,9;;0;;179,6;;
21.02.2019;15:00;21,607; ;19,396;;22,102;;58,161;;11,20;;1013,5;;258,9;;1,70;;68,0;;2;;126,6;;
21.02.2019;16:00;22,159; ;20,860;;23,156;;53,660;;10,82;;1013,6;;259,9;;1,55;;71,9;;0;;85,6;;
21.02.2019;17:00;22,705; ;21,510;;23,137;;50,571;;10,13;;1013,9;;259,6;;1,11;;79,9;;5;;29,2;;
21.02.2019;18:00;23,290; ;19,262;;20,324;;50,227;;9,38;;1014,1;;255,0;;1,31;;88,4;;0;;2,9;;
21.02.2019;19:00;23,823; ;21,009;;22,129;;42,004;;8,93;;1014,7;;256,3;;0,80;;93,4;;3;;0,0;;
21.02.2019;20:00;24,209; ;19,956;;20,875;;39,380;;8,73;;1015,0;;260,1;;1,03;;95,9;;5;;0,0;;
21.02.2019;21:00;24,646; ;18,006;;18,737;;37,517;;8,65;;1015,4;;263,4;;1,21;;98,1;;27;;0,0;;
21.02.2019;22:00;24,646; ;16,227;;17,237;;36,976;;8,65;;1015,9;;266,0;;1,13;;99,2;;11;;0,0;;
21.02.2019;23:00;24,458; ;14,759;;15,378;;35,799;;8,66;;1016,3;;284,4;;1,26;;99,4;;0;;0,0;;
22.02.2019;00:00;24,288; ;14,545;;15,137;;33,553;;8,52;;1016,8;;292,1;;1,38;;98,8;;7;;0,0;;
22.02.2019;01:00;23,913; ;13,165;;13,692;;31,453;;8,34;;1017,3;;285,5;;1,24;;99,5;;2;;0,0;;
22.02.2019;02:00;23,453; ;12,472;;13,036;;31,938;;8,31;;1017,9;;294,9;;1,33;;99,3;;0;;0,0;;
22.02.2019;03:00;23,127; ;11,169;;11,739;;32,208;;8,32;;1018,7;;302,0;;1,08;;98,8;;0;;0,0;;
22.02.2019;04:00;22,951; ;12,818;;13,474;;28,681;;8,27;;1019,1;;289,0;;0,80;;98,6;;0;;0,0;;
22.02.2019;05:00;23,062; ;13,923;;14,653;;28,926;;8,20;;1019,8;;306,8;;1,11;;98,3;;0;;0,0;;
22.02.2019;06:00;23,297; ;17,538;;18,859;;30,303;;8,16;;1020,4;;316,1;;1,01;;97,2;;0;;0,0;;
22.02.2019;07:00;23,564; ;28,804;;33,807;;22,636;;8,03;;1021,2;;329,6;;1,33;;96,6;;0;;0,0;;
22.02.2019;08:00;23,917; ;30,075;;37,638;;21,009;;7,89;;1022,2;;345,9;;1,16;;96,2;;0;;6,8;;
22.02.2019;09:00;24,131; ;30,931;;39,242;;23,152;;7,98;;1023,0;;6,9;;1,03;;93,7;;0;;32,7;;
22.02.2019;10:00;24,117; ;24,231;;30,724;;31,135;;8,07;;1024,2;;24,2;;1,29;;91,1;;0;;39,0;;
22.02.2019;11:00;23,910; ;18,372;;23,310;;37,159;;7,92;;1025,0;;65,0;;1,12;;89,3;;0;;58,9;;
22.02.2019;12:00;23,375; ;17,046;;21,747;;44,487;;8,00;;1025,8;;65,1;;1,28;;81,9;;0;;73,8;;
22.02.2019;13:00;22,845; ;18,370;;23,382;;36,663;;6,39;;1026,6;;86,5;;1,24;;85,6;;0;;52,9;;
22.02.2019;14:00;22,322; ;17,329;;22,405;;40,948;;5,81;;1027,2;;88,0;;1,27;;85,4;;0;;88,1;;
22.02.2019;15:00;21,728; ;16,103;;19,338;;46,343;;5,48;;1028,1;;101,3;;1,46;;80,5;;0;;106,8;;
22.02.2019;16:00;21,047; ;16,066;;19,844;;47,313;;4,47;;1028,5;;99,9;;1,60;;80,8;;0;;84,6;;
22.02.2019;17:00;20,465; ;19,891;;22,593;;42,583;;3,81;;1028,9;;105,5;;1,48;;83,0;;0;;45,9;;
22.02.2019;18:00;19,864; ;22,958;;24,734;;38,091;;3,62;;1029,2;;103,2;;1,41;;83,9;;0;;5,4;;
22.02.2019;19:00;19,060; ;20,131;;21,511;;41,394;;3,37;;1029,7;;107,3;;1,35;;84,0;;0;;0,0;;
22.02.2019;20:00;18,169; ;18,951;;19,911;;41,041;;3,00;;1030,0;;110,5;;1,45;;84,6;;0;;0,0;;
22.02.2019;21:00;17,221; ;17,888;;18,754;;41,540;;2,64;;1030,3;;112,3;;1,02;;86,1;;0;;0,0;;
22.02.2019;22:00;16,440; ;22,148;;23,284;;34,661;;2,16;;1030,2;;113,8;;1,15;;88,4;;0;;0,0;;
22.02.2019;23:00;15,811; ;;*;;*;;*;1,81;;1030,7;;107,7;;0,96;;88,3;;0;;0,0;;
23.02.2019;00:00;15,254; ;21,641;;22,548;;36,153;;1,62;;1030,8;;110,9;;1,16;;87,1;;0;;0,0;;
23.02.2019;01:00;14,837; ;19,568;;20,302;;40,526;;1,52;;1031,3;;107,8;;1,06;;84,4;;0;;0,0;;
23.02.2019;02:00;14,442; ;17,229;;17,858;;41,042;;1,38;;1031,2;;113,1;;0,78;;83,9;;0;;0,0;;
23.02.2019;03:00;13,949; ;16,544;;17,137;;42,810;;0,82;;1030,8;;116,1;;0,77;;84,4;;0;;0,0;;
23.02.2019;04:00;13,409; ;16,288;;16,838;;41,008;;0,34;;1029,9;;125,5;;0,60;;86,3;;0;;0,0;;
23.02.2019;05:00;12,855; ;15,973;;16,512;;42,456;;0,00;;1030,0;;117,6;;0,51;;85,9;;0;;0,0;;
23.02.2019;06:00;12,247; ;25,459;;27,363;;33,011;;-0,25;;1030,2;;93,4;;0,67;;86,2;;0;;0,0;;
23.02.2019;07:00;11,696; ;25,962;;27,296;;28,909;;-0,72;;1030,6;;100,4;;0,93;;88,6;;0;;0,0;;
23.02.2019;08:00;11,334; ;23,107;;24,759;;32,135;;-0,79;;1030,8;;109,2;;0,94;;88,0;;0;;6,0;;
23.02.2019;09:00;11,299; ;26,286;;31,851;;28,670;;-0,23;;1031,0;;116,3;;1,11;;84,3;;0;;45,8;;
23.02.2019;10:00;11,325; ;18,722;;23,656;;40,885;;1,12;;1030,8;;127,5;;1,06;;75,6;;0;;107,2;;
23.02.2019;11:00;11,489; ;14,961;;18,546;;49,402;;3,09;;1030,7;;140,0;;1,12;;65,5;;0;;229,8;;
23.02.2019;12:00;11,846; ;14,138;;17,846;;51,870;;4,88;;1030,4;;127,9;;1,00;;59,9;;0;;330,0;;
23.02.2019;13:00;12,182; ;11,713;;14,426;;57,705;;6,49;;1030,1;;125,5;;1,01;;51,0;;0;;338,2;;
23.02.2019;14:00;12,370; ;11,526;;13,682;;65,681;;7,48;;1029,7;;117,3;;1,15;;39,5;;0;;217,4;;
23.02.2019;15:00;12,535; ;14,854;;18,012;;61,270;;8,00;;1029,1;;114,5;;1,24;;40,4;;0;;140,6;;
23.02.2019;16:00;12,767; ;18,585;;22,766;;50,757;;7,79;;1028,7;;121,4;;1,12;;47,1;;0;;101,0;;
23.02.2019;17:00;12,802; ;20,977;;23,733;;50,901;;7,97;;1028,5;;106,7;;1,19;;44,2;;0;;91,2;;
23.02.2019;18:00;12,897; ;28,561;;30,445;;39,537;;6,62;;1028,4;;111,8;;1,28;;49,9;;0;;13,5;;
23.02.2019;19:00;13,267; ;34,265;;36,385;;24,151;;5,20;;1028,4;;112,2;;1,11;;64,3;;0;;0,0;;
23.02.2019;20:00;13,619; ;33,082;;35,600;;19,794;;4,30;;1028,2;;113,3;;0,93;;73,3;;0;;0,0;;
23.02.2019;21:00;14,083; ;35,229;;38,391;;19,120;;3,76;;1028,1;;112,7;;0,67;;73,2;;0;;0,0;;
23.02.2019;22:00;14,573; ;41,424;;45,526;;14,014;;3,34;;1028,1;;111,2;;0,70;;72,5;;0;;0,0;;
23.02.2019;23:00;15,072; ;34,837;;36,943;;18,974;;2,93;;1028,2;;123,7;;0,59;;72,1;;0;;0,0;;
24.02.2019;00:00;15,653; ;;*;;*;;*;2,41;;1028,2;;129,3;;0,69;;74,2;;0;;0,0;;
24.02.2019;01:00;16,333; ;32,313;;34,894;;18,645;;2,16;;1028,0;;137,8;;0,68;;73,1;;0;;0,0;;
24.02.2019;02:00;17,002; ;27,340;;29,314;;23,574;;1,95;;1027,6;;139,4;;0,79;;72,3;;0;;0,0;;
24.02.2019;03:00;17,590; ;23,134;;24,007;;28,220;;1,81;;1027,2;;139,2;;0,75;;70,7;;0;;0,0;;
24.02.2019;04:00;18,080; ;20,489;;21,261;;30,901;;1,77;;1027,0;;148,0;;0,96;;69,2;;0;;0,0;;
24.02.2019;05:00;18,382; ;16,757;;17,421;;36,001;;1,86;;1026,7;;144,4;;0,71;;66,6;;0;;0,0;;
24.02.2019;06:00;18,639; ;16,786;;17,457;;36,708;;1,52;;1026,9;;135,5;;0,41;;66,7;;0;;0,0;;
24.02.2019;07:00;18,870; ;20,599;;21,374;;32,309;;1,00;;1027,0;;159,3;;0,49;;68,8;;0;;0,0;;
24.02.2019;08:00;18,905; ;21,300;;22,494;;30,120;;0,79;;1027,1;;149,6;;0,64;;70,5;;0;;4,5;;
24.02.2019;09:00;18,745; ;18,883;;21,768;;35,965;;2,44;;1027,1;;141,7;;0,78;;62,5;;0;;26,0;;
24.02.2019;10:00;18,600; ;14,803;;17,793;;45,680;;4,69;;1027,3;;170,3;;0,89;;52,4;;0;;70,4;;
24.02.2019;11:00;18,518; ;16,431;;21,166;;48,544;;8,26;;1027,6;;199,5;;0,57;;41,8;;0;;311,1;;
24.02.2019;12:00;18,315; ;15,799;;19,845;;60,709;;12,34;;1027,5;;311,7;;0,27;;28,0;;0;;445,9;;
24.02.2019;13:00;18,084; ;16,303;;20,142;;70,521;;13,40;;1027,6;;351,1;;0,46;;21,3;;0;;434,1;;
24.02.2019;14:00;17,950; ;27,524;;34,227;;63,613;;13,87;;1027,5;;7,9;;0,22;;18,3;;0;;285,7;;
24.02.2019;15:00;17,907; ;28,162;;34,782;;62,575;;14,13;;1027,1;;6,9;;0,59;;18,4;;0;;134,2;;
24.02.2019;16:00;17,749; ;25,772;;29,559;;63,522;;14,75;;1026,9;;174,0;;0,39;;19,3;;0;;106,9;;
24.02.2019;17:00;17,699; ;18,651;;20,018;;67,367;;13,94;;1027,0;;188,9;;0,68;;24,9;;0;;45,4;;
24.02.2019;18:00;17,552; ;32,354;;33,984;;54,877;;12,88;;1027,1;;310,4;;0,42;;24,8;;0;;6,8;;
24.02.2019;19:00;17,371; ;48,237;;49,449;;37,738;;11,34;;1027,3;;183,5;;0,49;;30,2;;0;;0,0;;
24.02.2019;20:00;17,352; ;68,059;;76,044;;17,698;;9,74;;1027,2;;177,0;;0,60;;37,3;;0;;0,0;;
24.02.2019;21:00;17,143; ;39,597;;40,747;;40,372;;8,30;;1027,2;;150,4;;0,28;;40,4;;0;;0,0;;
24.02.2019;22:00;16,897; ;42,457;;44,062;;34,728;;7,90;;1027,4;;125,2;;0,28;;42,7;;0;;0,0;;
24.02.2019;23:00;16,737; ;65,119;;75,207;;12,531;;7,38;;1027,8;;139,6;;0,32;;45,9;;0;;0,0;;
25.02.2019;00:00;16,680; ;76,378;;119,508;;3,262;E;6,28;;1028,0;;266,1;;0,47;;50,8;;0;;0,0;;
25.02.2019;01:00;16,820; ;;*;;*;;*;5,61;;1027,7;;202,9;;1,12;;55,0;;0;;0,0;;
25.02.2019;02:00;16,911; ;59,898;;90,138;;3,030;E;4,20;;1027,3;;180,6;;0,43;;61,6;;0;;0,0;;
25.02.2019;03:00;16,844; ;41,489;;47,598;;13,621;;3,61;;1027,1;;160,4;;0,82;;61,1;;0;;0,0;;
25.02.2019;04:00;16,688; ;30,110;;32,165;;22,506;;3,56;;1027,0;;173,8;;1,20;;59,6;;0;;0,0;;
25.02.2019;05:00;16,732; ;42,293;;52,304;;5,704;;2,58;;1027,1;;139,5;;0,57;;67,8;;0;;0,0;;
25.02.2019;06:00;16,677; ;36,288;;42,110;;14,916;;2,79;;1027,0;;180,3;;1,51;;63,0;;0;;0,0;;
25.02.2019;07:00;16,651; ;48,291;;84,309;;3,586;E;2,13;;1027,0;;157,6;;0,68;;67,6;;0;;0,0;;
25.02.2019;08:00;16,667; ;49,345;;84,132;;4,370;;2,14;;1027,2;;163,5;;1,17;;67,1;;0;;4,8;;
25.02.2019;09:00;16,812; ;53,956;;144,164;;4,406;;3,34;;1027,7;;133,7;;0,60;;64,0;;0;;28,3;;
25.02.2019;10:00;17,100; ;54,532;;136,853;;6,940;;5,92;;1028,1;;84,8;;0,45;;54,8;;0;;78,5;;
25.02.2019;11:00;17,472; ;65,433;;146,746;;11,024;;10,04;;1028,4;;40,3;;0,26;;39,5;;0;;310,4;;
25.02.2019;12:00;17,922; ;63,972;;117,959;;21,919;;13,64;;1028,2;;270,4;;0,50;;27,3;;0;;459,6;;
25.02.2019;13:00;18,379; ;49,378;;76,943;;33,052;;15,61;;1027,3;;191,7;;0,89;;25,1;;0;;427,6;;
25.02.2019;14:00;18,763; ;27,459;;34,780;;56,082;;15,20;;1026,6;;228,2;;0,54;;24,3;;0;;272,6;;
25.02.2019;15:00;19,119; ;26,415;;32,783;;59,208;;15,27;;1026,3;;308,7;;0,86;;24,6;;0;;127,2;;
25.02.2019;16:00;19,445; ;30,447;;36,173;;57,122;;15,18;;1026,2;;316,4;;1,00;;22,3;;0;;73,8;;
25.02.2019;17:00;19,745; ;30,034;;34,285;;51,295;;14,57;;1025,8;;286,3;;0,63;;26,2;;0;;36,2;;
25.02.2019;18:00;20,207; ;42,839;;45,517;;32,756;;12,82;;1025,6;;291,1;;0,42;;33,3;;0;;7,8;;
25.02.2019;19:00;20,588; ;57,166;;58,800;;21,470;;11,05;;1025,7;;281,5;;0,36;;35,0;;0;;0,0;;
25.02.2019;20:00;20,879; ;50,229;;51,597;;27,774;;9,95;;1025,9;;263,3;;0,49;;36,4;;0;;0,0;;
25.02.2019;21:00;21,206; ;44,949;;46,676;;30,470;;9,41;;1025,5;;250,8;;0,78;;38,1;;0;;0,0;;
25.02.2019;22:00;21,600; ;53,199;;58,381;;18,124;;8,39;;1025,5;;259,4;;0,32;;46,0;;0;;0,0;;
25.02.2019;23:00;22,003; ;57,872;;60,818;;14,157;;7,66;;1025,7;;283,6;;0,52;;49,5;;0;;0,0;;
26.02.2019;00:00;22,214; ;60,014;;73,621;;7,300;;6,64;;1025,0;;244,5;;0,84;;53,1;;0;;0,0;;
26.02.2019;01:00;22,104; ;50,947;;54,141;;14,942;;5,97;;1024,8;;251,6;;0,70;;52,9;;0;;0,0;;
26.02.2019;02:00;21,991; ;;*;;*;;*;6,32;;1024,6;;248,4;;0,67;;50,2;;0;;0,0;;
26.02.2019;03:00;22,175; ;37,405;;38,430;;24,831;;5,29;;1024,2;;289,4;;0,19;;54,5;;0;;0,0;;
26.02.2019;04:00;22,581; ;57,797;;66,893;;5,208;;4,68;;1024,3;;325,8;;0,60;;59,2;;0;;0,0;;
26.02.2019;05:00;22,875; ;56,746;;71,999;;3,454;E;4,09;;1024,0;;248,8;;0,89;;61,9;;0;;0,0;;
26.02.2019;06:00;23,173; ;40,946;;50,882;;10,521;;3,04;;1023,8;;204,6;;0,50;;64,4;;0;;0,0;;
26.02.2019;07:00;23,602; ;59,205;;160,656;;3,813;E;2,50;;1024,0;;183,4;;0,36;;68,0;;0;;0,0;;
26.02.2019;08:00;23,968; ;56,015;;110,857;;6,881;;3,14;;1024,0;;258,7;;0,24;;63,1;;0;;4,4;;
26.02.2019;09:00;24,451; ;62,141;;208,580;;3,787;E;3,36;;1024,0;;230,9;;0,26;;65,1;;0;;28,4;;
26.02.2019;10:00;25,026; ;64,848;;268,621;;2,545;E;5,64;;1024,1;;163,9;;0,41;;60,8;;0;;87,2;;
26.02.2019;11:00;25,382; ;41,786;;77,238;;23,903;;9,95;;1024,1;;279,0;;0,85;;43,0;;0;;299,8;;
26.02.2019;12:00;25,940; ;32,896;;50,731;;34,030;;12,73;;1024,1;;277,7;;0,88;;38,1;;0;;457,5;;
26.02.2019;13:00;26,438; ;29,831;;42,280;;45,622;;14,24;;1024,0;;286,1;;1,08;;30,2;;0;;444,9;;
26.02.2019;14:00;26,948; ;25,543;;33,759;;52,178;;14,44;;1023,7;;295,7;;0,85;;29,6;;0;;312,6;;
26.02.2019;15:00;27,280; ;23,775;;29,998;;55,305;;15,07;;1023,0;;266,0;;1,06;;28,3;;0;;116,4;;
26.02.2019;16:00;27,618; ;23,074;;27,618;;56,347;;15,07;;1022,4;;270,5;;0,95;;28,1;;0;;69,1;;
26.02.2019;17:00;27,756; ;25,531;;28,660;;57,774;;14,76;;1022,0;;286,3;;0,98;;24,5;;0;;47,1;;
26.02.2019;18:00;27,782; ;36,189;;37,860;;46,378;;13,48;;1021,9;;298,6;;0,65;;25,7;;0;;11,9;;
26.02.2019;19:00;27,803; ;60,095;;62,151;;21,014;;11,45;;1022,1;;294,9;;0,47;;31,7;;0;;0,0;;
26.02.2019;20:00;27,857; ;67,703;;71,753;;12,020;;10,33;;1022,3;;296,0;;0,45;;36,1;;0;;0,0;;
26.02.2019;21:00;28,144; ;72,516;;78,555;;9,238;;10,18;;1022,2;;202,9;;0,49;;37,0;;0;;0,0;;
26.02.2019;22:00;28,278; ;60,964;;68,405;;12,529;;8,96;;1021,9;;229,3;;0,86;;41,2;;0;;0,0;;
26.02.2019;23:00;28,222; ;62,433;;77,300;;13,991;;8,32;;1021,6;;204,1;;0,81;;39,4;;0;;0,0;;
27.02.2019;00:00;28,130; ;54,855;;60,579;;20,065;;7,50;;1021,3;;215,5;;0,59;;40,5;;0;;0,0;;
27.02.2019;01:00;28,301; ;59,891;;104,127;;5,486;;5,25;;1021,1;;163,3;;0,50;;53,5;;0;;0,0;;
27.02.2019;02:00;28,513; ;55,145;;79,077;;3,626;E;4,20;;1020,8;;169,6;;0,73;;59,5;;0;;0,0;;
27.02.2019;03:00;28,589; ;;*;;*;;*;3,46;;1020,3;;179,3;;0,63;;61,9;;0;;0,0;;
27.02.2019;04:00;28,629; ;38,965;;59,797;;13,056;;2,78;;1019,6;;170,4;;0,73;;65,4;;0;;0,0;;
27.02.2019;05:00;28,713; ;38,087;;46,577;;4,604;;1,61;;1019,0;;140,5;;0,57;;72,9;;0;;0,0;;
27.02.2019;06:00;28,897; ;43,458;;52,486;;5,582;;2,23;;1018,6;;153,5;;1,03;;66,8;;0;;0,0;;
27.02.2019;07:00;28,911; ;47,474;;70,555;;2,428;E;2,21;;1018,1;;146,3;;0,84;;66,8;;0;;0,0;;
27.02.2019;08:00;28,990; ;50,139;;91,999;;2,314;E;2,04;;1017,9;;151,0;;0,90;;67,4;;0;;6,9;;
27.02.2019;09:00;28,937; ;49,468;;104,965;;6,193;;3,58;;1017,9;;150,8;;1,07;;60,0;;0;;30,1;;
27.02.2019;10:00;28,735; ;46,326;;84,824;;12,531;;6,56;;1017,6;;151,2;;1,01;;49,4;;0;;78,5;;
27.02.2019;11:00;28,568; ;42,233;;73,700;;18,814;;11,21;;1016,9;;145,3;;0,69;;38,6;;0;;332,6;;
27.02.2019;12:00;28,238; ;34,503;;53,736;;28,318;;14,90;;1016,4;;146,1;;0,69;;32,2;;0;;476,3;;
27.02.2019;13:00;27,923; ;29,138;;41,882;;39,171;;17,35;;1015,5;;156,0;;0,80;;28,1;;0;;475,4;;
27.02.2019;14:00;27,505; ;19,992;;26,163;;53,390;;18,06;;1014,4;;202,9;;0,64;;27,2;;0;;326,2;;
27.02.2019;15:00;27,126; ;16,938;;20,889;;63,915;;18,32;;1013,5;;266,0;;0,73;;27,1;;0;;132,3;;
27.02.2019;16:00;26,792; ;16,303;;18,659;;69,941;;17,81;;1012,7;;286,2;;0,84;;28,5;;0;;68,2;;
27.02.2019;17:00;26,518; ;19,715;;21,714;;69,896;;17,28;;1011,8;;260,6;;0,75;;26,3;;0;;42,4;;
27.02.2019;18:00;26,258; ;31,786;;34,474;;56,581;;15,83;;1011,0;;253,0;;0,42;;30,4;;0;;11,2;;
27.02.2019;19:00;26,537; ;53,183;;60,685;;36,829;;14,12;;1010,2;;198,5;;0,56;;34,7;;0;;0,0;;
27.02.2019;20:00;26,348; ;92,280;;141,140;;2,528;E;12,58;;1009,2;;188,1;;1,08;;39,7;;0;;0,0;;
27.02.2019;21:00;25,970; ;78,583;;106,067;;4,689;;11,78;;1008,4;;185,1;;1,14;;43,3;;0;;0,0;;
27.02.2019;22:00;25,690; ;60,752;;66,877;;12,456;;10,05;;1007,6;;182,5;;0,98;;50,1;;0;;0,0;;
27.02.2019;23:00;25,455; ;44,931;;46,635;;26,137;;10,14;;1006,8;;182,3;;0,61;;49,4;;0;;0,0;;
28.02.2019;00:00;25,168; ;41,658;;42,544;;28,933;;9,87;;1006,3;;214,2;;0,54;;47,9;;0;;0,0;;
28.02.2019;01:00;24,786; ;44,588;;45,547;;23,631;;9,11;;1005,7;;222,6;;0,44;;50,7;;0;;0,0;;
28.02.2019;02:00;24,503; ;44,921;;46,103;;19,900;;8,89;;1005,1;;246,9;;0,72;;56,2;;0;;0,0;;
28.02.2019;03:00;24,713; ;38,884;;39,983;;21,969;;8,31;;1004,6;;262,6;;0,58;;63,7;;0;;0,0;;
28.02.2019;04:00;25,651; ;;*;;*;;*;7,93;;1004,1;;263,2;;0,87;;69,7;;0;;0,0;;
28.02.2019;05:00;26,901; ;25,288;;26,394;;35,185;;7,37;;1003,5;;254,9;;0,92;;72,4;;0;;0,0;;
28.02.2019;06:00;28,349; ;22,683;;23,721;;38,035;;6,87;;1003,1;;239,4;;0,76;;74,2;;0;;0,0;;
28.02.2019;07:00;29,730; ;38,433;;41,315;;22,885;;5,93;;1002,8;;221,6;;0,39;;77,2;;0;;0,0;;
28.02.2019;08:00;31,152; ;34,853;;38,172;;23,880;;5,89;;1003,0;;260,8;;0,82;;78,6;;0;;9,3;;
28.02.2019;09:00;32,681; ;29,551;;36,398;;27,078;;7,02;;1003,0;;263,5;;1,23;;77,2;;0;;41,0;;
28.02.2019;10:00;34,191; ;27,656;;36,848;;32,412;;8,12;;1002,8;;262,7;;1,46;;74,1;;0;;94,9;;
28.02.2019;11:00;35,701; ;27,698;;37,361;;37,393;;9,59;;1002,7;;267,1;;1,28;;67,5;;0;;258,0;;
28.02.2019;12:00;36,051; ;;*;;*;;*;;*;;*;;*;;*;;*;0;;;*;
28.02.2019;13:00;36,601; ;;*;;*;;*;;*;;*;;*;;*;;*;0;;;*;
28.02.2019;14:00;38,530; ;26,538;;31,460;;53,703;;11,26;;1002,7;;262,3;;1,30;;61,1;;0;;190,8;;
28.02.2019;15:00;40,536; ;27,437;;31,230;;55,206;;11,43;;1002,5;;262,8;;1,25;;60,8;;0;;142,8;;
28.02.2019;16:00;42,510; ;25,986;;28,785;;56,987;;11,40;;1002,5;;257,4;;1,34;;61,0;;0;;114,3;;
28.02.2019;17:00;44,460; ;25,003;;26,805;;60,352;;10,78;;1002,3;;265,7;;0,96;;62,6;;0;;46,0;;
28.02.2019;18:00;46,392; ;31,912;;33,570;;47,896;;9,94;;1002,2;;249,6;;0,61;;67,0;;0;;13,1;;
28.02.2019;19:00;47,802; ;37,716;;39,378;;36,452;;8,98;;1002,3;;251,6;;0,65;;72,2;;0;;0,1;;
28.02.2019;20:00;49,622; ;39,754;;41,487;;30,221;;8,64;;1002,2;;252,0;;0,48;;74,3;;0;;0,0;;
28.02.2019;21:00;51,687; ;35,716;;37,264;;30,873;;8,68;;1002,1;;227,7;;0,42;;74,7;;4;;0,0;;
